"","id","word","n"
"53796","310-403","invitada",1
"53797","310-403","nayarit",1
"53798","310-403","nos",1
"53799","310-403","sobre",1
"53800","310-403","temas",1
"53801","310-4031","withyou",1
"53802","310-4032","sistar",1
"53803","310-4035","branschf",1
"53804","310-4035","dare",1
"53805","310-4035","den",1
"53806","310-4035","diskuterade",1
"53807","310-4035","efter",1
"53808","310-4035","engagera",1
"53809","310-4035","framtidens",1
"53810","310-4035","gan",1
"53811","310-4035","gorna",1
"53812","310-4035","intresserade",1
"53813","310-4035","kpol",1
"53814","310-4035","kr",1
"53815","310-4035","kunna",1
"53816","310-4035","kvinnor",1
"53817","310-4035","maktmissbruk",1
"53818","310-4035","mars",1
"53819","310-4035","pol",1
"53820","310-4035","politiker",1
"53821","310-4035","relsens",1
"53822","310-4035","retr",1
"53823","310-4035","sig",1
"53824","310-4035","ska",1
"53825","310-4035","som",1
"53826","310-4035","sten",1
"53827","310-4035","trakasserier",1
"53828","310-4035","ttas",1
"53829","310-4035","upprop",1
"53830","310-4035","utan",1
"53831","310-4035","uts",1
"53832","310-4035","vad",1
"53833","310-4035","vi",1
"53834","310-4036","att",1
"53835","310-4036","efter",1
"53836","310-4036","fr",1
"53837","310-4036","framtidens",1
"53838","310-4036","gan",1
"53839","310-4036","intresserade",1
"53840","310-4036","kpol",1
"53841","310-4036","kr",1
"53842","310-4036","och",1
"53843","310-4036","pol",1
"53844","310-4036","relsens",1
"53845","310-4036","som",1
"53846","310-4036","sten",1
"53847","310-4036","upprop",1
"53848","310-4036","vad",1
"53849","310-4037","interview",1
"53850","310-4037","medicine",1
"53851","310-4038","interview",1
"53852","310-4038","medicine",1
"53853","310-4039","interview",1
"53854","310-4039","medicine",1
"53855","310-4040","interview",1
"53856","310-4040","medicine",1
"53857","310-4041","interview",1
"53858","310-4041","medicine",1
"53859","310-4042","campaign",1
"53860","310-4042","entertainment",1
"53861","310-4042","erupted",1
"53862","310-4042","ice",1
"53863","310-4042","industry",1
"53864","310-4042","korea's",1
"53865","310-4042","mountain",1
"53866","310-4042","recently",1
"53867","310-4042","shocking",1
"53868","310-4043","aware",1
"53869","310-4043","lead",1
"53870","310-4043","matter",1
"53871","310-4043","seria",1
"53872","310-4043","stop",1
"53873","310-4043","wa",1
"53874","310-4043","women",1
"53875","310-4044","sistar",1
"53876","310-4049","30",1
"53877","310-405","clinton",1
"53878","310-405","harassment",1
"53879","310-4052","vcr2017",1
"53880","310-4053","57",1
"53881","310-4054","naver",1
"53882","310-4064","clinton",1
"53883","310-4064","harassment",1
"53884","310-4067","sistar",1
"53885","310-4069","clinton",1
"53886","310-4069","harassment",1
"53887","310-4073","ewha",1
"53888","310-4073","itnw",1
"53889","310-4073","lgbt",1
"53890","310-4073","snsd",1
"53891","310-4073","uni",1
"53892","310-4073","women",1
"53893","310-4075","100",1
"53894","310-4083","girls",1
"53895","310-4084","court",1
"53896","310-4084","witch",1
"53897","310-4086","sistar",1
"53898","310-4095","campaign",1
"53899","310-4095","entertainment",1
"53900","310-4095","erupted",1
"53901","310-4095","ice",1
"53902","310-4095","industry",1
"53903","310-4095","korea's",1
"53904","310-4095","mountain",1
"53905","310-4095","recently",1
"53906","310-4095","shocking",1
"53907","310-4096","withyou",1
"53908","310-4106","ewha",1
"53909","310-4106","itnw",1
"53910","310-4106","lgbt",1
"53911","310-4106","snsd",1
"53912","310-4106","uni",1
"53913","310-4106","women",1
"53914","310-4108","sistar",1
"53915","310-4115","campaign",1
"53916","310-4115","entertainment",1
"53917","310-4115","erupted",1
"53918","310-4115","ice",1
"53919","310-4115","industry",1
"53920","310-4115","korea's",1
"53921","310-4115","mountain",1
"53922","310-4115","recently",1
"53923","310-4115","shocking",1
"53924","310-4117","naver",1
"53925","310-4128","vcr2017",1
"53926","310-4129","114_",1
"53927","310-413","campaign",1
"53928","310-413","entertainment",1
"53929","310-413","erupted",1
"53930","310-413","ice",1
"53931","310-413","industry",1
"53932","310-413","korea's",1
"53933","310-413","mountain",1
"53934","310-413","recently",1
"53935","310-413","shocking",1
"53936","310-4130","campaign",1
"53937","310-4130","entertainment",1
"53938","310-4130","erupted",1
"53939","310-4130","ice",1
"53940","310-4130","industry",1
"53941","310-4130","korea's",1
"53942","310-4130","mountain",1
"53943","310-4130","recently",1
"53944","310-4130","shocking",1
"53945","310-4133","withyou",1
"53946","310-4136","sistar",1
"53947","310-4137","sistar",1
"53948","310-415","girls",1
"53949","310-4150","girls",1
"53950","310-4155","anthem",1
"53951","310-4155","campaign",1
"53952","310-4155","fighting",1
"53953","310-4155","korea's",1
"53954","310-4155","world",1
"53955","310-4156","campaign",1
"53956","310-4156","entertainment",1
"53957","310-4156","erupted",1
"53958","310-4156","ice",1
"53959","310-4156","industry",1
"53960","310-4156","korea's",1
"53961","310-4156","mountain",1
"53962","310-4156","recently",1
"53963","310-4156","shocking",1
"53964","310-4157","girls_can_do_anything",1
"53965","310-4157","korea's",1
"53966","310-4157","movement",1
"53967","310-4158","aka",1
"53968","310-4158","anthem",1
"53969","310-4158","impeachment",1
"53970","310-4158","korean",1
"53971","310-4158","korean's",1
"53972","310-4158","national",1
"53973","310-4158","protest",1
"53974","310-4158","snsd's",1
"53975","310-4158","students",1
"53976","310-4158","world",1
"53977","310-4159","anthem",1
"53978","310-4159","generation's",1
"53979","310-4159","girls",1
"53980","310-4159","girls_can_do_anything",1
"53981","310-4159","korea's",1
"53982","310-4159","movement",1
"53983","310-4159","world",1
"53984","310-4161","dan",1
"53985","310-4161","girls",1
"53986","310-4161","withyou",1
"53987","310-4166","1910s",1
"53988","310-4166","1pm",1
"53989","310-4166","action",1
"53990","310-4166","alas",1
"53991","310-4166","askmoreofhim",1
"53992","310-4166","editors",1
"53993","310-4166","heforshe",1
"53994","310-4166","jamaissanselles",1
"53995","310-4166","jjchc2018",1
"53996","310-4166","mainstream",1
"53997","310-4166","personal",1
"53998","310-4166","professional",1
"53999","310-4166","publishers",1
"54000","310-4166","suffrage",1
"54001","310-4166","supported",1
"54002","310-4166","writers",1
"54003","310-4167","1910s",1
"54004","310-4167","alas",1
"54005","310-4167","editors",1
"54006","310-4167","mainstream",1
"54007","310-4167","personal",1
"54008","310-4167","publishers",1
"54009","310-4167","suffrage",1
"54010","310-4167","supported",1
"54011","310-4167","writers",1
"54012","310-4168","1910s",1
"54013","310-4168","alas",1
"54014","310-4168","editors",1
"54015","310-4168","mainstream",1
"54016","310-4168","personal",1
"54017","310-4168","publishers",1
"54018","310-4168","suffrage",1
"54019","310-4168","supported",1
"54020","310-4168","writers",1
"54021","310-4172","anthem",1
"54022","310-4172","generation's",1
"54023","310-4172","girls",1
"54024","310-4172","girls_can_do_anything",1
"54025","310-4172","korea's",1
"54026","310-4172","movement",1
"54027","310-4172","world",1
"54028","310-4175","ewha",1
"54029","310-4175","itnw",1
"54030","310-4175","lgbt",1
"54031","310-4175","snsd",1
"54032","310-4175","uni",1
"54033","310-4175","women",1
"54034","310-4179","backdrop",1
"54035","310-4179","claims",1
"54036","310-4179","clinton",1
"54037","310-4179","fresh",1
"54038","310-4179","haiti",1
"54039","310-4179","lawsuit",1
"54040","310-418","acredita",1
"54041","310-418","administra",1
"54042","310-418","fazer",1
"54043","310-418","filmes",1
"54044","310-418","forma",1
"54045","310-418","longa",1
"54046","310-418","mudaram",1
"54047","310-418","negra",1
"54048","310-418","pantera",1
"54049","310-418","roteirista",1
"54050","310-418","trump",1
"54051","310-4184","bluetsunami",1
"54052","310-4184","country",1
"54053","310-4184","hope",1
"54054","310-4184","incompetence",1
"54055","310-4184","ironically",1
"54056","310-4184","love",1
"54057","310-4184","maga",1
"54058","310-4184","parkland",1
"54059","310-4184","theresistance",1
"54060","310-4184","timesup",1
"54061","310-4184","uniting",1
"54062","310-4185","country",1
"54063","310-4185","hope",1
"54064","310-4185","ironically",1
"54065","310-4185","maga",1
"54066","310-4185","parkland",1
"54067","310-4185","timesup",1
"54068","310-4185","uni",1
"54069","310-4186","churchtoo",1
"54070","310-4186","silenceisnotspiritual",1
"54071","310-4186","withyou",1
"54072","310-4189","sistar",1
"54073","310-419","ewha",1
"54074","310-419","itnw",1
"54075","310-419","lgbt",1
"54076","310-419","snsd",1
"54077","310-419","uni",1
"54078","310-419","women",1
"54079","310-4190","vcr2017",1
"54080","310-4193","ewha",1
"54081","310-4193","itnw",1
"54082","310-4193","lgbt",1
"54083","310-4193","snsd",1
"54084","310-4193","uni",1
"54085","310-4193","women",1
"54086","310-4196","clinton",1
"54087","310-4196","harassment",1
"54088","310-4197","vcr2017",1
"54089","310-4198","03",1
"54090","310-4198","cleavage",1
"54091","310-4198","coexist",1
"54092","310-4198","dr",1
"54093","310-4198","hour",1
"54094","310-4198","jos",1
"54095","310-4198","pi",1
"54096","310-4198","spy",1
"54097","310-4198","stories",1
"54098","310-4198","web",1
"54099","310-4198","wife",1
"54100","310-42","abj's",1
"54101","310-42","ban",1
"54102","310-42","ceo",1
"54103","310-42","daniel",1
"54104","310-42","dating",1
"54105","310-42","decision",1
"54106","310-42","discussion",1
"54107","310-42","gun",1
"54108","310-42","herd's",1
"54109","310-42","photos",1
"54110","310-42","reports",1
"54111","310-42","salazar",1
"54112","310-42","selfie",1
"54113","310-42","site",1
"54114","310-42","sxsw",1
"54115","310-42","whitney",1
"54116","310-42","wolfe",1
"54117","310-4201","cleared",1
"54118","310-4201","doug",1
"54119","310-4201","eventually",1
"54120","310-4201","february",1
"54121","310-4201","ford",1
"54122","310-4201","mind",1
"54123","310-4201","ontario",1
"54124","310-4201","premier",1
"54125","310-4201","specifically",1
"54126","310-4201","wrote",1
"54127","310-4202","affair",1
"54128","310-4202","answer",1
"54129","310-4202","beginning",1
"54130","310-4202","brought",1
"54131","310-4202","confirmed",1
"54132","310-4202","crimes",1
"54133","310-4202","handling",1
"54134","310-4202","hoping",1
"54135","310-4202","moore",1
"54136","310-4202","morality",1
"54137","310-4202","republicans",1
"54138","310-4202","roy",1
"54139","310-4202","surrogate",1
"54140","310-4202","treat",1
"54141","310-4202","trump",1
"54142","310-4202","weinstein",1
"54143","310-421","2010",1
"54144","310-421","2011",1
"54145","310-421","confession",1
"54146","310-421","dragged",1
"54147","310-421","fingers",1
"54148","310-421","idol",1
"54149","310-421","movement",1
"54150","310-421","people",1
"54151","310-421","sandeul's",1
"54152","310-421","straight",1
"54153","310-421","understand",1
"54154","310-4210","girls",1
"54155","310-4214","judge",1
"54156","310-4214","story",1
"54157","310-4215","judge",1
"54158","310-4215","story",1
"54159","310-4216","add",1
"54160","310-4216","hard",1
"54161","310-4216","met",1
"54162","310-4216","read",1
"54163","310-4216","topic",1
"54164","310-4216","trigger",1
"54165","310-4216","warning",1
"54166","310-422","confession",1
"54167","310-422","dragged",1
"54168","310-422","movement",1
"54169","310-422","sandeul's",1
"54170","310-422","understand",1
"54171","310-4223","ewha",1
"54172","310-4223","itnw",1
"54173","310-4223","lgbt",1
"54174","310-4223","snsd",1
"54175","310-4223","uni",1
"54176","310-4223","women",1
"54177","310-423","accused",1
"54178","310-423","dragged",1
"54179","310-423","entertainment",1
"54180","310-423","movement",1
"54181","310-423","rumours",1
"54182","310-423","sandeul",1
"54183","310-423","shuts",1
"54184","310-423","wm",1
"54185","310-4234","dan",1
"54186","310-4234","girls",1
"54187","310-4234","withyou",1
"54188","310-4236","dan",1
"54189","310-4236","girls",1
"54190","310-4236","withyou",1
"54191","310-4237","girls",1
"54192","310-4238","clinton",1
"54193","310-4238","harassment",1
"54194","310-424","accused",1
"54195","310-424","dragged",1
"54196","310-424","entertainment",1
"54197","310-424","movement",1
"54198","310-424","rumours",1
"54199","310-424","sandeul",1
"54200","310-424","shuts",1
"54201","310-424","wm",1
"54202","310-4240","girls",1
"54203","310-4242","bringing",1
"54204","310-4245","25amendment",1
"54205","310-4245","2dangerous2keep",1
"54206","310-4245","45or",1
"54207","310-4245","briefingslearn",1
"54208","310-4245","continues2",1
"54209","310-4245","daily",1
"54210","310-4245","diplomacy",1
"54211","310-4245","educate",1
"54212","310-4245","foreignaffairs",1
"54213","310-4245","ge",1
"54214","310-4245","ignoramus",1
"54215","310-4245","office",1
"54216","310-4245","realnews",1
"54217","310-4245","refuse2read",1
"54218","310-4245","scientificfact",1
"54219","310-4245","scientificmethod",1
"54220","310-4245","veterans",1
"54221","310-4246","1u",1
"54222","310-4246","45",1
"54223","310-4246","aarp",1
"54224","310-4246","blm",1
"54225","310-4246","caring",1
"54226","310-4246","ccot",1
"54227","310-4246","daca",1
"54228","310-4246","equalrights",1
"54229","310-4246","everytown",1
"54230","310-4246","gop",1
"54231","310-4246","indigenous",1
"54232","310-4246","latinoamerica",1
"54233","310-4246","leaders",1
"54234","310-4246","lgbtq",1
"54235","310-4246","lovethineenemies",1
"54236","310-4246","marchforourlives",1
"54237","310-4246","matters",1
"54238","310-4246","millennials",1
"54239","310-4246","p2",1
"54240","310-4246","privately",1
"54241","310-4246","pta",1
"54242","310-4246","rail",1
"54243","310-4246","sandyhookpromise",1
"54244","310-4246","tcot",1
"54245","310-4246","veterans",1
"54246","310-4247","45",1
"54247","310-4247","caring",1
"54248","310-4247","gop",1
"54249","310-4247","leaders",1
"54250","310-4247","lovethineenemies",1
"54251","310-4247","matters",1
"54252","310-4247","privately",1
"54253","310-4247","rail",1
"54254","310-4247","veteran",1
"54255","310-4248","10_",1
"54256","310-425","embodies",1
"54257","310-425","jessica",1
"54258","310-425","jones",1
"54259","310-425","movement",1
"54260","310-425","perfectly",1
"54261","310-425","season",1
"54262","310-4250","10_",1
"54263","310-4251","10_",1
"54264","310-4252","meto",1
"54265","310-4255","advancing",1
"54266","310-4255","damsel",1
"54267","310-4255","distress",1
"54268","310-4255","feminism",1
"54269","310-4255","revives",1
"54270","310-4255","undoing",1
"54271","310-4262","sistar",1
"54272","310-4273","clinton",1
"54273","310-4273","harassment",1
"54274","310-4274","30",1
"54275","310-4274","30c",1
"54276","310-4274","7",1
"54277","310-4274","conversations",1
"54278","310-4274","join",1
"54279","310-4274","movement",1
"54280","310-4274","onpbs",1
"54281","310-4274","tonight",1
"54282","310-4274","uncomfortable",1
"54283","310-4274","watch",1
"54284","310-4275","conversations",1
"54285","310-4275","join",1
"54286","310-4275","movement",1
"54287","310-4275","tonigh",1
"54288","310-4275","uncomfortable",1
"54289","310-4275","watch",1
"54290","310-4276","conversations",1
"54291","310-4276","join",1
"54292","310-4276","movement",1
"54293","310-4276","tonigh",1
"54294","310-4276","uncomfortable",1
"54295","310-4276","watch",1
"54296","310-4278","53",1
"54297","310-4279","withyou",1
"54298","310-4280","clinton",1
"54299","310-4280","harassment",1
"54300","310-4282","sistar",1
"54301","310-4283","bullying",1
"54302","310-4283","footage",1
"54303","310-4283","gordon",1
"54304","310-4283","harassment",1
"54305","310-4283","infamously",1
"54306","310-4283","kitchen",1
"54307","310-4283","leave",1
"54308","310-4283","nightmares",1
"54309","310-4283","ramsay's",1
"54310","310-4283","restaurant",1
