id,tweet,date,screenName,retweetCount,isRetweet,retweeted,favoriteCount,originaltweet
301,"Theres no reason I should see so many Im not even surprised, posts on so many different social media channels. ",2018-03-27 15:24:41,mccaalaolivia,15,False,False,21,"Thereâs no reason I should see so many âIâm not even surprised,â posts on so many different social media channels.â¦ https://t.co/1qnKObS65Q"
302,Officers Salamoni Lake tried to make lawful arrest of #AltonSterling,2018-03-27 15:24:41,John_Walton_,0,False,False,0,@AGJeffLandry: Officers Salamoni &amp; Lake tried to make lawful arrest of #AltonSterling
303,BREAKING: will not seek charges against officers in #AltonSterling death,2018-03-27 15:24:29,AsiaaaNicole,1,True,False,0,RT @MeganKellyTV: BREAKING: @AGJeffLandry will not seek charges against officers in #AltonSterling death
304,No criminal charges will be brought against the officers who murdered #AltonSterling. Don't be surprised. The system was,2018-03-27 15:24:27,audii3000,18,True,False,0,RT @arjunsethi81: No criminal charges will be brought against the officers who murdered #AltonSterling. Don't be surprised. The system wasâ¦
305,"I'm sitting here listening to the #AltonSterling decision the same way I did for Trayvon Martin, Eric Garner and Mike Brown. I'm tired.",2018-03-27 15:24:26,heyitsbkay,0,False,False,2,"I'm sitting here listening to the #AltonSterling decision the same way I did for Trayvon Martin, Eric Garner and Mike Brown. I'm tired."
306,We already knew the outcome of this. #AltonSterling. The fight continues.,2018-03-27 15:24:24,DarlingEbony,0,False,False,2,We already knew the outcome of this. #AltonSterling. The fight continues.
307,Remember their names. #StephonClark #TerenceCrutcher #PhilandoCastile #SamDubose #KeithLamontScott #AltonSterling #SandraBla,2018-03-27 15:24:23,Troopah101,3550,True,False,0,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBlaâ¦"
308,Im so hurt. #altonsterling,2018-03-27 15:24:19,Ms_DontGivAFuX,1,True,False,0,RT @INeedja_Kadeeja: Iâm so hurt. #altonsterling
309,Landry: The officers concern that he was armed and dangerous was subsequently verified and correct. #AltonSterling,2018-03-27 15:24:18,KSLA,2,False,False,2,"Landry: ""The officers concern that he was armed and dangerous was subsequently verified and correct."" #AltonSterling"
310,AG: No charges against officers in the #AltonSterling shooting #breaking #Louisiana,2018-03-27 15:24:15,mayoungerTV,0,False,False,1,AG: No charges against officers in the #AltonSterling shooting #breaking #Louisiana
311,Wow it doesnt surprise me but this is not fair. Mr. Sterling did not deserve to die like that. The video that I sa ,2018-03-27 15:24:13,LorenaMunoz15,0,False,False,0,Wow it doesnât surprise me but this is not fair. Mr. Sterling did not deserve to die like that. The video that I saâ¦ https://t.co/pqKhwIgmxy
312,There is no way they would charge the cops for #AltonSterling,2018-03-27 15:24:11,Hicks89Jay,0,False,False,0,There is no way they would charge the cops for #AltonSterling
313,We encourage the city of Baton Rouge to come together peacefully at this time. #AltonSterling,2018-03-27 15:23:57,max94one,0,False,False,1,We encourage the city of Baton Rouge to come together peacefully at this time. #AltonSterling
314,State will not pursue charges against officers in death of #AltonSterling according to the family. AG briefing med,2018-03-27 15:23:53,gigibadazz,13,True,False,0,RT @ChrisNakamoto: State will not pursue charges against @brpd officers in death of #AltonSterling according to the family. AG briefing medâ¦
315,All hells about to break out in #BatonRouge #AltonSterling #BlackLivesMatter #AllLivesMatter EVEN Alton's #Enough,2018-03-27 15:23:41,NanPitre,0,False,False,0,All hells about to break out in #BatonRouge #AltonSterling #BlackLivesMatter #AllLivesMatter EVEN Alton's #Enough
316,Landry: It is reasonable that Mr. Sterling was under the influence according to toxicology results. #AltonSterling,2018-03-27 15:23:38,KSLA,0,False,False,2,"Landry: ""It is reasonable that Mr. Sterling was under the influence"" according to toxicology results. #AltonSterling"
317,#AltonSterling NO justice for Alton Sterling!,2018-03-27 15:23:37,LeftinBR,0,False,False,0,"#AltonSterling
NO justice for Alton Sterling!"
318,Police violence and racism must be a part of the #GunReform discussion. #MarchForOurLives #AltonSterling ,2018-03-27 15:23:31,3ChicsPolitico,1,False,False,1,Police violence and racism must be a part of the #GunReform discussion. #MarchForOurLives #AltonSterlingâ¦ https://t.co/Sp252pumHH
319,Meeting underway bw the La Attorney General and the #AltonSterling family about whether the state will prosecute the polic,2018-03-27 15:23:30,justinchildss,12,True,False,0,RT @katiecmoore: Meeting underway bw the La Attorney General and the #AltonSterling family about whether the state will prosecute the policâ¦
320,The results are in: will not seek charges against the officers involved in the #AltonSterling case.,2018-03-27 15:23:28,JoyceMeetsWorld,1,False,False,0,The results are in: @AGJeffLandry will not seek charges against the officers involved in the #AltonSterling case.
321,Remember their names. #StephonClark #TerenceCrutcher #PhilandoCastile #SamDubose #KeithLamontScott #AltonSterling #SandraBla,2018-03-27 15:23:08,_Malikalovess,3550,True,False,0,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBlaâ¦"
322,Keep her name out of your filthy mouth! You do not care about freedom for black people. ,2018-03-27 15:23:07,SujOfficial,1,False,False,7,@AGJeffLandry @JeffLandry Keep her name out of your filthy mouth! You do not care about freedom for black people.â¦ https://t.co/fqIpx81ysX
323,My voice is angry. But my resolve is greater than those who oppress #AltonSterling,2018-03-27 15:23:07,teddythelawyer,0,False,False,1,My voice is angry. But my resolve is greater than those who oppress #AltonSterling
324,#NoJustice #NoPeace!! For #AltonSterling. No charges will apply to any officer. ,2018-03-27 15:22:55,djwildhairr,0,False,False,0,#NoJustice #NoPeace!! For #AltonSterling. No charges will apply to any officer. https://t.co/8byi1I2cAo
325,Landry: Our investigation has concluded that Officers Blake and Salamoni attempted to make a lawful arrest. #AltonSterling,2018-03-27 15:22:53,KSLA,1,False,False,4,"Landry: ""Our investigation has concluded that Officers Blake and Salamoni attempted to make a lawful arrest."" #AltonSterling"
326,#altonsterling family will not likely attain justice. sad! #louisiana,2018-03-27 15:22:51,lrhse,0,False,False,0,#altonsterling family will not likely attain justice. sad! #louisiana
327,No criminal charges will be brought against the officers who murdered #AltonSterling. Don't be surprised. The syste ,2018-03-27 15:22:48,arjunsethi81,18,False,False,13,No criminal charges will be brought against the officers who murdered #AltonSterling. Don't be surprised. The systeâ¦ https://t.co/Poe81ypkoP
328,My heart grieves for the family of #AltonSterling the ppl of Baton Rouge who got no justice today.,2018-03-27 15:22:36,zachnuttleFWM,26,True,False,0,RT @RevMelanieNOLA: My heart grieves for the family of #AltonSterling &amp; the ppl of Baton Rouge who got no justice today.
329,"BREAKING: Officers in Alton Sterling shooting won't face state charges, attorney general decides: Fox 8 ",2018-03-27 15:22:36,flightsnofeelns,6,True,False,0,"RT @carlie_kollath: BREAKING: Officers in Alton Sterling shooting won't face state charges, attorney general decides: Fox 8 https://t.co/sGâ¦"
330,#AltonSterling We've failed again. Why did cops use kill shots? So many dead when you could have spared their lives. Too many,2018-03-27 15:22:32,Linda_1187,0,False,False,0,"#AltonSterling
We've failed again. Why did cops use kill shots? So many dead when you could have spared their lives. Too many..."
331,BREAKING: will not seek charges against officers in #AltonSterling death,2018-03-27 15:22:17,MeganKellyTV,1,False,False,7,BREAKING: @AGJeffLandry will not seek charges against officers in #AltonSterling death
332,I guess in this country police officers can be judge jury and executioner #altonsterling #policereform,2018-03-27 15:22:16,Freudianslip320,0,False,False,1,I guess in this country police officers can be judge jury and executioner #altonsterling #policereform
333,Sympathy would have been charging these THUG officers. #AltonSterling ,2018-03-27 15:22:10,lawrencialg,0,False,False,0,Sympathy would have been charging these THUG officers. #AltonSterling https://t.co/WeN66TTbVP
334,There will be NO charges brought against the officers that murdered #AltonSterling. There is a police problem in America,2018-03-27 15:22:05,stef_j_30,3,True,False,0,RT @_the_opinion: There will be NO charges brought against the officers that murdered #AltonSterling. There is a police problem in Americaâ¦
335,"what a shock. corrupt, murdering Louisiana police not being prosecuted for murdering unarmed #altonsterling",2018-03-27 15:22:01,struble_eric,0,False,False,0,"what a shock. corrupt,  murdering Louisiana police not being prosecuted for murdering unarmed #altonsterling"
336,Baton Rouge in the next couple of hours #AltonSterling ,2018-03-27 15:21:59,tayyy_renne,2,False,False,0,Baton Rouge in the next couple of hours #AltonSterling https://t.co/QUW7uB2ct5
337,Handgun found in #AltonSterling front pocket,2018-03-27 15:21:54,John_Walton_,0,False,False,0,@AGJeffLandry: Handgun found in #AltonSterling front pocket
338,"BREAKING: Alton Sterlings aunt, Veda Washington, tells reporters that both Officers Blane Salamoni and Howie Lake will NOT",2018-03-27 15:21:53,_GlassCannon,5,True,False,0,"RT @pmwhiphop: BREAKING: Alton Sterlingâs aunt, Veda Washington, tells reporters that both Officers Blane Salamoni and Howie Lake will NOTâ¦"
339,If you cant arrest them just kill em cowards #AltonSterling ,2018-03-27 15:21:51,zachnuttleFWM,0,False,False,0,If you canât arrest them just kill em.. cowards #AltonSterling https://t.co/JjtqPiOmXi
340,Justice for #AltonSterling,2018-03-27 15:21:40,TanaBoo78,0,False,False,0,Justice for #AltonSterling
341,I asked the other day why it takes so long to charge police officers with a crime? They are preparing to announce i ,2018-03-27 15:21:40,CindyReynolds,0,False,False,0,I asked the other day why it takes so long to charge police officers with a crime? They are preparing to announce iâ¦ https://t.co/NNTpK2M50R
342,"Praying for the family of #AltonSterling ! The LA Atty General is expected to release a statement today.  (Hence,",2018-03-27 15:21:25,Erich_Leproso,40,True,False,0,"RT @daryljwalters: Praying for the family of #AltonSterling ! The LA Atty General is expected to release a statement today. í ½í¹í ¼í¿¾í ½í¹í ¼í¿¾í ½í¹í ¼í¿¾ 
(Hence,â¦"
343,Salamoni shot #AltonSterling six times; three times in the chest; three times in the back,2018-03-27 15:21:22,John_Walton_,0,False,False,0,@AGJeffLandry: Salamoni shot #AltonSterling six times; three times in the chest; three times in the back
344,"BREAKING: Officers in Alton Sterling shooting won't face state charges, attorney general decides: Fox 8 ",2018-03-27 15:21:16,chelzzzzb,6,True,False,0,"RT @carlie_kollath: BREAKING: Officers in Alton Sterling shooting won't face state charges, attorney general decides: Fox 8 https://t.co/sGâ¦"
345,Media setting up now inside the AGs office for #AltonSterling decision. ,2018-03-27 15:21:12,BigNolia,12,True,False,0,RT @ChrisNakamoto: Media setting up now inside the AGâs office for #AltonSterling decision. @WBRZ https://t.co/vefK1QJY2u
346,"BREAKING: Alton Sterlings aunt, Veda Washington, tells reporters that both Officers Blane Salamoni and Howie Lake ",2018-03-27 15:21:08,pmwhiphop,5,False,False,5,"BREAKING: Alton Sterlingâs aunt, Veda Washington, tells reporters that both Officers Blane Salamoni and Howie Lakeâ¦ https://t.co/N2Q1aqapTL"
347,My heart grieves for the family of #AltonSterling the ppl of Baton Rouge who got no justice today.,2018-03-27 15:20:51,jacbrubaker,26,True,False,0,RT @RevMelanieNOLA: My heart grieves for the family of #AltonSterling &amp; the ppl of Baton Rouge who got no justice today.
348,DOES NOT COMPLY =/= DEATH PENALTY #AltonSterling #JusticeForAlton #BlackLivesMatter,2018-03-27 15:20:47,DubyaWife,0,False,False,0,"DOES NOT COMPLY 

=/=

DEATH PENALTY

#AltonSterling 
#JusticeForAlton
#BlackLivesMatter"
349,discussing #AltonSterling case on and ,2018-03-27 15:20:41,JoyceMeetsWorld,1,True,False,0,RT @John_Walton_: @AGJeffLandry discussing #AltonSterling case on @NBC6News and @KMSSTV https://t.co/rPQvT04ob3
350,No surprise. There will be no justice for #altonsterling via ,2018-03-27 15:20:36,Catheri21115736,3,True,False,0,RT @gleejr9472: No surprise. There will be no justice for #altonsterling https://t.co/1qDewuRA6v via @theadvocatebr
351,State will not pursue charges against officers in death of #AltonSterling according to the family. AG briefing med,2018-03-27 15:20:28,_TButler,13,True,False,0,RT @ChrisNakamoto: State will not pursue charges against @brpd officers in death of #AltonSterling according to the family. AG briefing medâ¦
352,Attorney General Jeff Landry forgot to put on his white cloak this morningAltonSterling I'm sure he cons ,2018-03-27 15:20:16,afronola,0,False,False,1,Attorney General Jeff Landry forgot to put on his white cloak this morning..........#AltonSterling I'm sure he consâ¦ https://t.co/ZmnoxbgABm
353,"Veda Washington Abusaleh, aunt of Alton Sterling, just exited a meeting with the attorney general. She says she was told n",2018-03-27 15:20:16,RO_ome,246,True,False,0,"RT @EmmaDischer: Veda Washington Abusaleh, aunt of Alton Sterling, just exited a meeting with the attorney general. She says she was told nâ¦"
